affy_hg_u133_plus_2	ensembl_gene_id	hgnc_symbol	entrezgene	uniprot_swissprot_accession	chromosome_name	start_position	end_position	band
216399_s_at	ENSG00000140386	SCAPER	49855	Q9BY12	15	76640529	77197744	q24.3
216399_s_at	ENSG00000140386	SCAPER	49855		15	76640529	77197744	q24.3
216408_at	ENSG00000168131	OR2B2	81697	Q9GZK3	6	27878963	27880174	p22.1
216411_s_at	ENSG00000156958	GALK2	2585		15	49447976	49622002	q21.1
216411_s_at	ENSG00000156958	GALK2	2585	Q01415	15	49447976	49622002	q21.1
216417_x_at	ENSG00000170689	HOXB9	3219	P17482	17	46698518	46703839	q21.32
216417_x_at	ENSG00000170689	HOXB9	3219		17	46698518	46703839	q21.32
216433_s_at	ENSG00000116731	PRDM2	7799	Q13029	1	14026693	14151560	p36.21
216433_s_at	ENSG00000116731	PRDM2	7799		1	14026693	14151560	p36.21
216439_at	ENSG00000061938	TNK2	10188		3	195590235	195638816	q29
216442_x_at	ENSG00000115414	FN1	2335		2	216225163	216300895	q35
216442_x_at	ENSG00000115414	FN1	2335	P02751	2	216225163	216300895	q35
216449_x_at	ENSG00000166598	HSP90B1	7184	P14625	12	104323885	104347423	q23.3
216452_at	ENSG00000083067	TRPM3	80036		9	73149949	74061820	q21.13
216457_s_at	ENSG00000099995	SF3A1	10291	Q15459	22	30727979	30752936	q12.2
216457_s_at	ENSG00000099995	SF3A1	10291		22	30727979	30752936	q12.2
216464_x_at	ENSG00000183134	GPR44	11251	Q9Y5Y4	11	60618413	60623444	q12.2
216468_s_at	ENSG00000197124	ZNF682	91120	O95780	19	20115227	20150277	p12
216468_s_at	ENSG00000197124	ZNF682	91120		19	20115227	20150277	p12
216468_s_at	ENSG00000197124	ZNF682	91120	Q15929	19	20115227	20150277	p12
216483_s_at	ENSG00000074842	C19orf10	56005	Q969H8	19	4657566	4670415	p13.3
216484_x_at	ENSG00000143321	HDGF	3068	P51858	1	156711899	156736717	q23.1
216484_x_at	ENSG00000143321	HDGF	3068		1	156711899	156736717	q23.1
216486_x_at	ENSG00000196152	ZNF79	7633	Q15937	9	130186661	130207651	q33.3
216486_x_at	ENSG00000196152	ZNF79	7633		9	130186661	130207651	q33.3
216488_s_at	ENSG00000068650	ATP11A	23250	P98196	13	113344643	113541482	q34
216488_s_at	ENSG00000068650	ATP11A	23250		13	113344643	113541482	q34
216493_s_at	ENSG00000136231	IGF2BP3	10643		7	23349828	23510086	p15.3
216493_s_at	ENSG00000136231	IGF2BP3	10643	O00425	7	23349828	23510086	p15.3
216503_s_at	ENSG00000078403	MLLT10	8028		10	21823094	22032559	p12.31
216503_s_at	ENSG00000078403	MLLT10	8028	P55197	10	21823094	22032559	p12.31
216511_s_at	ENSG00000148737	TCF7L2	6934	Q9NQB0	10	114710009	114927437	q25.2
216511_s_at	ENSG00000148737	TCF7L2	6934		10	114710009	114927437	q25.2
216512_s_at	ENSG00000080166	DCT	1638		13	95090830	95131936	q32.1
216512_s_at	ENSG00000080166	DCT	1638	P40126	13	95090830	95131936	q32.1
216517_at	ENSG00000239819	IGKV1D-8	NA		2	90259593	90260248	p11.2
216520_s_at	ENSG00000133112	TPT1	7178		13	45911008	45915505	q14.13
216520_s_at	ENSG00000133112	TPT1	7178	P13693	13	45911008	45915505	q14.13
216521_s_at	ENSG00000185515	BRCC3	79184		X	154299695	154351349	q28
216521_s_at	ENSG00000185515	BRCC3	79184	P46736	X	154299695	154351349	q28
216522_at	ENSG00000124657	OR2B6	26212	P58173	6	27925019	27925960	p22.1
216526_x_at	ENSG00000204525	HLA-C	3107	P10321	6	31236526	31239907	p21.33
216526_x_at	ENSG00000204525	HLA-C	100507705	P10321	6	31236526	31239907	p21.33
216526_x_at	ENSG00000204525	HLA-C	100507681	P10321	6	31236526	31239907	p21.33
216526_x_at	ENSG00000204525	HLA-C	3107		6	31236526	31239907	p21.33
216526_x_at	ENSG00000204525	HLA-C	100507705		6	31236526	31239907	p21.33
216526_x_at	ENSG00000204525	HLA-C	100507681		6	31236526	31239907	p21.33
216531_at	ENSG00000230797	YY2	404281	O15391	X	21874105	21876845	p22.12
216537_s_at	ENSG00000168995	SIGLEC7	27036	Q9Y286	19	51645558	51656783	q13.41
216537_s_at	ENSG00000168995	SIGLEC7	27036		19	51645558	51656783	q13.41
216539_at	ENSG00000123594	ATXN3L	92552	Q9H3M9	X	13336770	13338518	p22.2
216542_x_at	ENSG00000211946	IGHV3-20	NA		14	106667581	106668095	q32.33
216549_s_at	ENSG00000065491	TBC1D22B	55633	Q9NU19	6	37225548	37300746	p21.2
216551_x_at	ENSG00000124181	PLCG1	5335		20	39765600	39804361	q12
216551_x_at	ENSG00000124181	PLCG1	5335	P19174	20	39765600	39804361	q12
216552_x_at	ENSG00000221957	KIR2DS4	NA		19	55344131	55360024	q13.42
216555_at	ENSG00000183530	PRR14L	253143	Q5THK1	22	32072242	32146126	q12.2
216555_at	ENSG00000183530	PRR14L	253143		22	32072242	32146126	q12.2
216557_x_at	ENSG00000211947	IGHV3-21	NA		14	106691673	106692203	q32.33
216560_x_at	ENSG00000211669	IGLV3-10	NA		22	23154244	23154782	q11.22
216572_at	ENSG00000176678	FOXL1	2300	Q12952	16	86612115	86615303	q24.1
216574_s_at	ENSG00000197713	RPE	6120	Q96AT9	2	210867289	210886300	q34
216574_s_at	ENSG00000197713	RPE	729020	Q96AT9	2	210867289	210886300	q34
216574_s_at	ENSG00000197713	RPE	6120		2	210867289	210886300	q34
216574_s_at	ENSG00000197713	RPE	729020		2	210867289	210886300	q34
216579_at	ENSG00000189433	GJB4	127534	Q9NTQ9	1	35225342	35229325	p34.3
216582_at	ENSG00000158553	POM121L2	94026		6	27253682	27279949	p22.1
216582_at	ENSG00000158553	POM121L2	94026	Q96KW2	6	27253682	27279949	p22.1
216587_s_at	ENSG00000177283	FZD8	8325	Q9H461	10	35927177	35930362	p11.21
216590_at	ENSG00000214415	GNAT3	346562	A8MTJ3	7	80087987	80141336	q21.11
216591_s_at	ENSG00000143252	SDHC	6391	Q99643	1	161284047	161332984	q23.3
216591_s_at	ENSG00000143252	SDHC	6391		1	161284047	161332984	q23.3
216592_at	ENSG00000165509	MAGEC3	139081	Q8TD91	X	140926102	140985618	q27.2
216592_at	ENSG00000165509	MAGEC3	139081		X	140926102	140985618	q27.2
216593_s_at	ENSG00000135845	PIGC	5279	Q92535	1	172339329	172413230	q24.3
216598_s_at	ENSG00000108691	CCL2	6347	P13500	17	32582313	32584222	q12
216599_x_at	ENSG00000197901	SLC22A6	9356		11	62703857	62752469	q12.3
216599_x_at	ENSG00000197901	SLC22A6	9356	Q4U2R8	11	62703857	62752469	q12.3
216602_s_at	ENSG00000179115	FARSA	2193	Q9Y285	19	13033284	13044558	p13.2
216602_s_at	ENSG00000179115	FARSA	2193		19	13033284	13044558	p13.2
216605_s_at	ENSG00000007129	CEACAM21	90273		19	42041702	42093197	q13.2
216605_s_at	ENSG00000007129	CEACAM21	90273	Q3KPI0	19	42041702	42093197	q13.2
216606_x_at	ENSG00000011009	LYPLA2	11313	O95372	1	24117460	24122029	p36.11
216606_x_at	ENSG00000011009	LYPLA2	11313		1	24117460	24122029	p36.11
216607_s_at	ENSG00000001630	CYP51A1	1595	Q16850	7	91741465	91772266	q21.2
216607_s_at	ENSG00000001630	CYP51A1	1595		7	91741465	91772266	q21.2
216611_s_at	ENSG00000103546	SLC6A2	6530		16	55671012	55740104	q12.2
216615_s_at	ENSG00000166736	HTR3A	3359		11	113845603	113861035	q23.2
216615_s_at	ENSG00000166736	HTR3A	3359	P46098	11	113845603	113861035	q23.2
216617_s_at	ENSG00000105695	MAG	4099	P20916	19	35783028	35804707	q13.12
216617_s_at	ENSG00000105695	MAG	4099		19	35783028	35804707	q13.12
216620_s_at	ENSG00000104728	ARHGEF10	9639		8	1772142	1906807	p23.3
216620_s_at	ENSG00000104728	ARHGEF10	9639	O15013	8	1772142	1906807	p23.3
216623_x_at	ENSG00000103460	TOX3	27324	O15405	16	52471918	52581714	q12.1
216623_x_at	ENSG00000103460	TOX3	27324		16	52471918	52581714	q12.1
216624_s_at	ENSG00000118058	MLL	4297		11	118307205	118397539	q23.3
216624_s_at	ENSG00000118058	MLL	4297	Q03164	11	118307205	118397539	q23.3
216627_s_at	ENSG00000086062	B4GALT1	2683	P15291	9	33104080	33167354	p21.1
216627_s_at	ENSG00000086062	B4GALT1	2683		9	33104080	33167354	p21.1
216629_at	ENSG00000167978	SRRM2	23524		16	2802330	2821411	p13.3
216633_s_at	ENSG00000114805	PLCH1	23007		3	155093369	155462856	q25.31
216633_s_at	ENSG00000114805	PLCH1	23007	Q4KWH8	3	155093369	155462856	q25.31
216634_at	ENSG00000114805	PLCH1	23007		3	155093369	155462856	q25.31
216634_at	ENSG00000114805	PLCH1	23007	Q4KWH8	3	155093369	155462856	q25.31
216638_s_at	ENSG00000113494	PRLR	5618		5	35048861	35230794	p13.2
216638_s_at	ENSG00000113494	PRLR	5618	P16471	5	35048861	35230794	p13.2
216640_s_at	ENSG00000143870	PDIA6	10130	Q15084	2	10923517	10978103	p25.1
216640_s_at	ENSG00000143870	PDIA6	10130		2	10923517	10978103	p25.1
216641_s_at	ENSG00000159166	LAD1	3898		1	201342372	201368736	q32.1
216641_s_at	ENSG00000159166	LAD1	3898	O00515	1	201342372	201368736	q32.1
216651_s_at	ENSG00000136750	GAD2	2572	Q05329	10	26505236	26593487	p12.1
216652_s_at	ENSG00000117505	DR1	1810	Q01658	1	93811445	93828149	p22.1
216661_x_at	ENSG00000138109	CYP2C9	1559	P11712	10	96698415	96749447	q23.33
216663_s_at	ENSG00000004838	ZMYND10	51364	O75800	3	50378541	50384283	p21.31
216663_s_at	ENSG00000004838	ZMYND10	51364		3	50378541	50384283	p21.31
216666_at	ENSG00000204987		NA	Q2M2H8	7	141811549	141921088	q34
216666_at	ENSG00000204987		NA		7	141811549	141921088	q34
216667_at	ENSG00000136315		NA		14	21387500	21388335	q11.2
216674_at	ENSG00000069812	HES2	54626	Q9Y543	1	6472478	6484730	p36.31
216680_s_at	ENSG00000196411	EPHB4	2050		7	100400187	100425121	q22.1
216680_s_at	ENSG00000196411	EPHB4	2050	P54760	7	100400187	100425121	q22.1
216684_s_at	ENSG00000141380	SS18	6760	Q15532	18	23596219	23671164	q11.2
216684_s_at	ENSG00000141380	SS18	6760		18	23596219	23671164	q11.2
216685_s_at	ENSG00000099810	MTAP	4507	Q13126	9	21802635	22032985	p21.3
216685_s_at	ENSG00000099810	MTAP	4507		9	21802635	22032985	p21.3
216689_x_at	ENSG00000175220	ARHGAP1	392	Q07960	11	46698630	46722165	p11.2
216689_x_at	ENSG00000175220	ARHGAP1	392		11	46698630	46722165	p11.2
216690_at	ENSG00000127530	OR7C1	26664	O76099	19	14909958	14911023	p13.12
216693_x_at	ENSG00000166503		50810	Q9Y3E1	15	83806816	83876321	q25.2
216695_s_at	ENSG00000173273	TNKS	8658	O95271	8	9413424	9639856	p23.1
216695_s_at	ENSG00000173273	TNKS	8658		8	9413424	9639856	p23.1
216696_s_at	ENSG00000250799	PRODH2	58510	Q9UF12	19	36290892	36304201	q13.12
216699_s_at	ENSG00000167748	KLK1	3816	P06870	19	51322404	51327043	q13.33
216699_s_at	ENSG00000167748	KLK1	3816		19	51322404	51327043	q13.33
216705_s_at	ENSG00000196839	ADA	100	P00813	20	43248163	43280874	q13.12
216705_s_at	ENSG00000196839	ADA	100		20	43248163	43280874	q13.12
216711_s_at	ENSG00000147133	TAF1	6872	P21675	X	70586114	70752224	q13.1
216711_s_at	ENSG00000147133	TAF1	6872		X	70586114	70752224	q13.1
216713_at	ENSG00000001631	KRIT1	889	O00522	7	91828283	91875480	q21.2
216713_at	ENSG00000001631	KRIT1	889		7	91828283	91875480	q21.2
216733_s_at	ENSG00000171766	GATM	2628	P50440	15	45653322	45670979	q21.1
216734_s_at	ENSG00000160683	CXCR5	643	P32302	11	118754475	118768508	q23.3
216743_at	ENSG00000174233	ADCY6	112		12	49159975	49182820	q13.12
216743_at	ENSG00000174233	ADCY6	112	O43306	12	49159975	49182820	q13.12
216748_at	ENSG00000163564	PYHIN1	149628		1	158900586	158946844	q23.1
216778_s_at	ENSG00000183035	CYLC1	1538	P35663	X	83116154	83254350	q21.1
216779_at	ENSG00000183035	CYLC1	1538	P35663	X	83116154	83254350	q21.1
216779_at	ENSG00000183035	CYLC1	1538		X	83116154	83254350	q21.1
216804_s_at	ENSG00000163110	PDLIM5	10611	Q96HC4	4	95373037	95589377	q22.3
216804_s_at	ENSG00000163110	PDLIM5	10611		4	95373037	95589377	q22.3
216807_at	ENSG00000142609	C1orf222	85452	Q9C0B2	1	1853396	1935276	p36.33
216810_at	ENSG00000240871	KRTAP4-7	100132476	Q9BYR0	17	39240459	39241396	q21.2
216817_s_at	ENSG00000204688	OR2H1	26716	Q9GZK4	6	29424958	29432105	p22.1
216821_at	ENSG00000222039	KRT8P11	NA		9	102067394	102068893	q22.33
216825_s_at	ENSG00000117400	MPL	4352	P40238	1	43803475	43818443	p34.2
216831_s_at	ENSG00000079102	RUNX1T1	862		8	92967203	93115514	q21.3
216831_s_at	ENSG00000079102	RUNX1T1	862	Q06455	8	92967203	93115514	q21.3
216832_at	ENSG00000079102	RUNX1T1	862		8	92967203	93115514	q21.3
216833_x_at	ENSG00000250361	GYPB	2994		4	144917257	145061844	q31.21
216833_x_at	ENSG00000250361	GYPB	100508690		4	144917257	145061844	q31.21
216833_x_at	ENSG00000250361	GYPB	2994	P06028	4	144917257	145061844	q31.21
216833_x_at	ENSG00000250361	GYPB	100508690	P06028	4	144917257	145061844	q31.21
216834_at	ENSG00000090104	RGS1	5996	Q08116	1	192544857	192549161	q31.2
216835_s_at	ENSG00000115325	DOK1	1796		2	74776153	74784681	p13.1
216835_s_at	ENSG00000115325	DOK1	1796	Q99704	2	74776153	74784681	p13.1
216836_s_at	ENSG00000141736	ERBB2	2064		17	37844393	37884915	q12
216836_s_at	ENSG00000141736	ERBB2	2064	P04626	17	37844393	37884915	q12
216840_s_at	ENSG00000196569	LAMA2	3908	P24043	6	129204286	129837714	q22.33
216840_s_at	ENSG00000196569	LAMA2	3908		6	129204286	129837714	q22.33
216841_s_at	ENSG00000112096	SOD2	6648		6	160100096	160183561	q25.3
216841_s_at	ENSG00000112096	SOD2	6648	P04179	6	160100096	160183561	q25.3
216850_at	ENSG00000128739	SNRPN	6638		15	25068794	25244175	q11.2
216853_x_at	ENSG00000211663	IGLV3-19	NA		22	23063108	23063630	q11.22
216855_s_at	ENSG00000153187	HNRNPU	3192		1	245014468	245027844	q44
216855_s_at	ENSG00000153187	HNRNPU	3192	Q00839	1	245014468	245027844	q44
216860_s_at	ENSG00000135414	GDF11	10220	O95390	12	56137064	56150911	q13.2
216860_s_at	ENSG00000135414	GDF11	10220		12	56137064	56150911	q13.2
216863_s_at	ENSG00000133422	MORC2	22880	Q9Y6X9	22	31322596	31364284	q12.2
216863_s_at	ENSG00000133422	MORC2	22880		22	31322596	31364284	q12.2
216865_at	ENSG00000187955	COL14A1	7373	Q05707	8	121072019	121384275	q24.12
216866_s_at	ENSG00000187955	COL14A1	7373	Q05707	8	121072019	121384275	q24.12
216867_s_at	ENSG00000197461	PDGFA	5154		7	536895	559933	p22.3
216867_s_at	ENSG00000197461	PDGFA	5154	P04085	7	536895	559933	p22.3
216869_at	ENSG00000154678	PDE1C	5137		7	31790793	32338941	p14.3
216869_at	ENSG00000154678	PDE1C	5137	Q14123	7	31790793	32338941	p14.3
216870_x_at	ENSG00000116652	DLEU2L	NA	O43262	1	64014635	64015911	p31.3
216873_s_at	ENSG00000143515	ATP8B2	57198		1	154298029	154323783	q21.3
216876_s_at	ENSG00000112115	IL17A	3605	Q16552	6	52051185	52055436	p12.2
216880_at	ENSG00000182185	RAD51L1	5890		14	68286496	69196935	q24.1
216881_x_at	ENSG00000230657	PRB4	5545		12	11460017	11463369	p13.2
216882_s_at	ENSG00000078114	NEBL	10529	O76041	10	21068902	21463116	p12.31
216885_s_at	ENSG00000132716	DCAF8	50717	Q5TAQ9	1	160185505	160232321	q23.2
216887_s_at	ENSG00000122367	LDB3	11155	O75112	10	88426549	88495825	q23.2
216887_s_at	ENSG00000122367	LDB3	11155		10	88426549	88495825	q23.2
216889_s_at	ENSG00000101076	HNF4A	3172		20	42984340	43060030	q13.12
216889_s_at	ENSG00000101076	HNF4A	3172	P41235	20	42984340	43060030	q13.12
216893_s_at	ENSG00000169031	COL4A3	1285	Q01955	2	228029281	228179508	q36.3
216893_s_at	ENSG00000169031	COL4A3	1285		2	228029281	228179508	q36.3
216894_x_at	ENSG00000129757	CDKN1C	1028		11	2904443	2907111	p15.4
216894_x_at	ENSG00000129757	CDKN1C	1028	P49918	11	2904443	2907111	p15.4
216895_at	ENSG00000182256	GABRG3	2567	Q99928	15	27216429	27778373	q12
216897_s_at	ENSG00000009780	FAM76A	199870	Q8TAV0	1	28052490	28088475	p35.3
216897_s_at	ENSG00000009780	FAM76A	199870		1	28052490	28088475	p35.3
216898_s_at	ENSG00000169031	COL4A3	1285	Q01955	2	228029281	228179508	q36.3
216898_s_at	ENSG00000169031	COL4A3	1285		2	228029281	228179508	q36.3
216899_s_at	ENSG00000005020	SKAP2	8935	O75563	7	26706681	27034858	p15.2
216899_s_at	ENSG00000005020	SKAP2	8935		7	26706681	27034858	p15.2
216900_s_at	ENSG00000101204	CHRNA4	1137	P43681	20	61974665	62009753	q13.33
216900_s_at	ENSG00000101204	CHRNA4	1137		20	61974665	62009753	q13.33
216901_s_at	ENSG00000185811	IKZF1	10320	Q13422	7	50343720	50472799	p12.2
216901_s_at	ENSG00000185811	IKZF1	10320		7	50343720	50472799	p12.2
216903_s_at	ENSG00000107745	CBARA1	10367	Q9BPX6	10	74127098	74385899	q22.1
216903_s_at	ENSG00000107745	CBARA1	10367		10	74127098	74385899	q22.1
216905_s_at	ENSG00000149418	ST14	6768	Q9Y5Y6	11	130029457	130080356	q24.3
216905_s_at	ENSG00000149418	ST14	6768		11	130029457	130080356	q24.3
216910_at	ENSG00000122121	XPNPEP2	7512	O43895	X	128872950	128903514	q26.1
216911_s_at	ENSG00000169635	HIC2	23119	Q96JB3	22	21771693	21805752	q11.21
216913_s_at	ENSG00000052749	RRP12	23223	Q5JTH9	10	99116115	99161127	q24.1
216913_s_at	ENSG00000052749	RRP12	23223		10	99116115	99161127	q24.1
216915_s_at	ENSG00000127947	PTPN12	5782	Q05209	7	77166592	77269388	q11.23
216915_s_at	ENSG00000127947	PTPN12	5782		7	77166592	77269388	q11.23
216916_s_at	ENSG00000198010	DLGAP2	9228		8	1449531	1656642	p23.3
216916_s_at	ENSG00000198010	DLGAP2	9228	Q9P1A6	8	1449531	1656642	p23.3
216917_s_at	ENSG00000198765	SYCP1	6847	Q15431	1	115397424	115537991	p13.2
216918_s_at	ENSG00000151914	DST	667		6	56322785	56819426	p12.1
216919_at	ENSG00000175274	TP53I11	9537		11	44907454	44972840	p11.2
216921_s_at	ENSG00000197079	KRT35	3886		17	39632941	39637392	q21.2
216921_s_at	ENSG00000197079	KRT35	3886	Q92764	17	39632941	39637392	q21.2
216924_s_at	ENSG00000149295	DRD2	1813		11	113280318	113346413	q23.2
216924_s_at	ENSG00000149295	DRD2	1813	P14416	11	113280318	113346413	q23.2
216925_s_at	ENSG00000162367	TAL1	6886	P17542	1	47681963	47697892	p33
216925_s_at	ENSG00000162367	TAL1	6886		1	47681963	47697892	p33
216926_s_at	ENSG00000129933	MAU2	23383	Q9Y6X3	19	19431614	19469564	p13.11
216926_s_at	ENSG00000129933	MAU2	23383		19	19431614	19469564	p13.11
216930_at	ENSG00000135100	HNF1A	6927		12	121416346	121441746	q24.31
216933_x_at	ENSG00000134982	APC	324		5	112043195	112203279	q22.2
216933_x_at	ENSG00000134982	APC	324	P25054	5	112043195	112203279	q22.2
216934_at	ENSG00000175416	CLTB	1212	P09497	5	175819456	175843570	q35.2
216934_at	ENSG00000175416	CLTB	1212		5	175819456	175843570	q35.2
216937_s_at	ENSG00000102104	RS1	6247	O15537	X	18658030	18690229	p22.13
216938_x_at	ENSG00000149295	DRD2	1813		11	113280318	113346413	q23.2
216938_x_at	ENSG00000149295	DRD2	1813	P14416	11	113280318	113346413	q23.2
216939_s_at	ENSG00000164270	HTR4	3360		5	147830595	148056798	q32
216941_s_at	ENSG00000115750	TAF1B	9014	Q53T94	2	9983483	10074537	p25.1
216941_s_at	ENSG00000115750	TAF1B	9014		2	9983483	10074537	p25.1
216942_s_at	ENSG00000116815	CD58	965	P19256	1	117057157	117113661	p13.1
216942_s_at	ENSG00000116815	CD58	965		1	117057157	117113661	p13.1
216944_s_at	ENSG00000150995	ITPR1	3708		3	4535032	4889524	p26.1
216944_s_at	ENSG00000150995	ITPR1	3708	Q14643	3	4535032	4889524	p26.1
216945_x_at	ENSG00000115687	PASK	23178	Q96RG2	2	242045514	242089679	q37.3
216945_x_at	ENSG00000115687	PASK	23178		2	242045514	242089679	q37.3
216949_s_at	ENSG00000008710	PKD1	5310	P98161	16	2138711	2185899	p13.3
216949_s_at	ENSG00000008710	PKD1	5310		16	2138711	2185899	p13.3
216950_s_at	ENSG00000150337	FCGR1A	2209		1	149754227	149764074	q21.2
216950_s_at	ENSG00000150337	FCGR1A	2209	P12314	1	149754227	149764074	q21.2
216952_s_at	ENSG00000176619	LMNB2	84823	Q03252	19	2427636	2456994	p13.3
216953_s_at	ENSG00000184937	WT1	7490		11	32409321	32457176	p13
216953_s_at	ENSG00000184937	WT1	7490	P19544	11	32409321	32457176	p13
216956_s_at	ENSG00000005961	ITGA2B	3674	P08514	17	42449550	42466873	q21.31
216956_s_at	ENSG00000005961	ITGA2B	3674		17	42449550	42466873	q21.31
216958_s_at	ENSG00000128928	IVD	3712		15	40697686	40728146	q15.1
216958_s_at	ENSG00000128928	IVD	3712	P26440	15	40697686	40728146	q15.1
216959_x_at	ENSG00000091129	NRCAM	4897		7	107788082	108097161	q31.1
216959_x_at	ENSG00000091129	NRCAM	4897	Q92823	7	107788082	108097161	q31.1
216960_s_at	ENSG00000125846	ZNF133	7692	P52736	20	18269121	18297640	p11.23
216960_s_at	ENSG00000125846	ZNF133	7692		20	18269121	18297640	p11.23
216962_at	ENSG00000215099		NA		17	5328469	5336196	p13.2
216963_s_at	ENSG00000172020	GAP43	2596	P17677	3	115342171	115440337	q13.31
216963_s_at	ENSG00000172020	GAP43	2596		3	115342171	115440337	q13.31
216969_s_at	ENSG00000079616	KIF22	3835	Q14807	16	29802041	29816706	p11.2
216969_s_at	ENSG00000079616	KIF22	3835		16	29802041	29816706	p11.2
216971_s_at	ENSG00000178209	PLEC	5339		8	144989321	145050902	q24.3
216971_s_at	ENSG00000178209	PLEC	5339	Q15149	8	144989321	145050902	q24.3
216973_s_at	ENSG00000120087	HOXB7	3217	P09629	17	46684590	46710934	q21.32
216975_x_at	ENSG00000130751	NPAS1	4861	Q99742	19	47524143	47549016	q13.32
216975_x_at	ENSG00000130751	NPAS1	4861		19	47524143	47549016	q13.32
216976_s_at	ENSG00000163785	RYK	6259		3	133794023	133969689	q22.2
216976_s_at	ENSG00000163785	RYK	6259	P34925	3	133794023	133969689	q22.2
216977_x_at	ENSG00000131876	SNRPA1	6627	P09661	15	101821715	101835487	q26.3
216977_x_at	ENSG00000131876	SNRPA1	100510073	P09661	15	101821715	101835487	q26.3
216977_x_at	ENSG00000131876	SNRPA1	6627		15	101821715	101835487	q26.3
216977_x_at	ENSG00000131876	SNRPA1	100510073		15	101821715	101835487	q26.3
216979_at	ENSG00000119508	NR4A3	8013		9	102584137	102629173	q22.33
216981_x_at	ENSG00000197471	SPN	6693	P16150	16	29674300	29681811	p11.2
216981_x_at	ENSG00000197471	SPN	6693		16	29674300	29681811	p11.2
216985_s_at	ENSG00000166900	STX3	6809	Q13277	11	59480929	59573354	q12.1
216985_s_at	ENSG00000166900	STX3	6809		11	59480929	59573354	q12.1
216986_s_at	ENSG00000137265	IRF4	3662	Q15306	6	391739	411447	p25.3
216986_s_at	ENSG00000137265	IRF4	3662		6	391739	411447	p25.3
216987_at	ENSG00000137265	IRF4	3662		6	391739	411447	p25.3
216988_s_at	ENSG00000184007	PTP4A2	8073	Q12974	1	32372022	32410457	p35.1
216988_s_at	ENSG00000184007	PTP4A2	8073		1	32372022	32410457	p35.1
216992_s_at	ENSG00000179603	GRM8	2918	O00222	7	126078652	126893348	q31.33
216992_s_at	ENSG00000179603	GRM8	2918		7	126078652	126893348	q31.33
216993_s_at	ENSG00000204248	COL11A2	1302		6	33130458	33160276	p21.32
216993_s_at	ENSG00000204248	COL11A2	1302	P13942	6	33130458	33160276	p21.32
216994_s_at	ENSG00000124813	RUNX2	860	Q13950	6	45295894	45518818	p21.1
216994_s_at	ENSG00000124813	RUNX2	860		6	45295894	45518818	p21.1
216996_s_at	ENSG00000118246	FASTKD2	22868	Q9NYY8	2	207630081	207657233	q33.3
216997_x_at	ENSG00000106829	TLE4	7091	Q04727	9	82186688	82341658	q21.31
216997_x_at	ENSG00000106829	TLE4	7091		9	82186688	82341658	q21.31
217002_s_at	ENSG00000166736	HTR3A	3359		11	113845603	113861035	q23.2
217002_s_at	ENSG00000166736	HTR3A	3359	P46098	11	113845603	113861035	q23.2
217004_s_at	ENSG00000101977	MCF2	4168		X	138663929	138790386	q27.1
217004_s_at	ENSG00000101977	MCF2	4168	P10911	X	138663929	138790386	q27.1
217006_x_at	ENSG00000169710	FASN	2194	P49327	17	80036215	80056106	q25.3
217006_x_at	ENSG00000169710	FASN	2194		17	80036215	80056106	q25.3
217007_s_at	ENSG00000143537	ADAM15	8751		1	155023042	155035252	q22
217007_s_at	ENSG00000143537	ADAM15	8751	Q13444	1	155023042	155035252	q22
217008_s_at	ENSG00000196277	GRM7	2917		3	6811688	7783215	p26.1
217008_s_at	ENSG00000196277	GRM7	2917	Q14831	3	6811688	7783215	p26.1
